experiment,seed,commit,rule,mode,cos_dyn,cos_static,cos_linear,cos_nn,cos_table,mse,rel_err,energy,stability,experience_gain,leakage,train_n,dev_n,test_n,test_sha256,hyperparam_lock,contamination,steps,verdict,field_only,notes
E29_causal_intervention,0xA303,6dc63e8,,,0.992767,0.982434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,4f9a239c0f56eb70984c2662f2ec3ec97dfa8dec9459194ea959b948c32677b4,LOCKED,CLEAN,0,NULL,true,"baseline=0.993 targeted=0.991 random=0.994 rollback=0.993; drop_t=0.002 drop_r=-0.001 rollback_ok=true"
E30_serialize_reload_persistence,0xA303,6dc63e8,,,0.995930,0.994088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,a57f3b74babe6a6f3778fdf3f37265eae1a4f95c6466c088285c5f0f43a9e4bc,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.996 P1(enc+dyn)=0.996 P2(dyn+fresh_enc)=0.677 P3(cdt_stats)=0.994; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xA304,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xA304,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.981476,0.994398,0.990493,0.986030,0.000000,0.001544,0.186089,1.000000,0.999945,0.000000,0,80,20,24,6d4a67c5401bb426c36c1d43ac0cc3ea3b3cff5bd16ef7d1bbfb49dc7176ad23,LOCKED,CLEAN,296393,NULL,true,"continuous T; X_new/B_new outside train; MSE=0.0015 rel=0.1861 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xA3C4,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.924573,0.932566,0.918139,0.891296,0.000000,0.006286,0.387759,1.000000,0.999929,0.050968,0,80,20,24,48b38d6b0a05ee2141a460a96e446c55ac3bfbbe43bc6251cb66cd9bbf409cf1,LOCKED,CLEAN,296251,POSITIVE,true,"C0=0.925 C1=0.925 C2=0.976 C3=0.954 C4=0.944 C5=0.983 C6=0.923; gain=0.051; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xAD1D,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.915919,0.992828,0.957840,0.968957,0.000000,0.007007,0.407926,1.000000,0.999878,0.000000,0,80,20,24,e21b69d8b91f4d164c2587d8cbf742a843a5d27cbc0d9482d818551ebf55e639,LOCKED,CLEAN,296298,NEGATIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xA304,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.967485,0.999086,0.964959,0.940572,0.000000,0.002710,0.239111,1.000000,0.999750,0.000000,0,80,20,24,c34bb4d248753b9b931794aa2683a6e11df381c8f08057e9ffc018d3ff1b5313,LOCKED,CLEAN,296393,PARTIAL,true,"rule_cos=0.967 traj_cos=0.995 anti_cos=0.942; antimem_drop=0.025"
E21_interpolation_vs_extrapolation,0xA304,6dc63e8,translation_param,MODE_2_DYNAMIC_FIELD,0.940174,0.986234,0.961516,0.934049,0.000000,0.004985,0.340838,1.000000,0.999978,0.000000,0,108,20,24,19eeb33ffbe6e45b9ad60926cd9cce116e9de11bc6df1cd57d32b472e06123db,LOCKED,CLEAN,399941,NULL,true,"interp_cos=0.941 extrap_cos=0.940 (dx denser curriculum; action geom-norm +0.25; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xA304,6dc63e8,compose,MODE_2_DYNAMIC_FIELD,0.943340,0.964137,0.902226,0.806815,0.000000,0.029428,0.840168,1.000000,0.999939,0.000000,0,120,0,24,9aab62aa381b6504668705fd50748f3b12aa744d56ef0d9a1f06e18d85be6279,LOCKED,CLEAN,444464,NULL,true,"seq-oracle compose RQM-OFF cos=0.943 static=0.964 step1=0.942; single-shot compose action cos=0.647; controls linear=0.902 nn=0.807 table=0.000"
E23_rollout_no_teacher_forcing,0xA304,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.146413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.864998,0.000000,0,80,0,24,635ac53537242b43e1b96433bdc3479b04003d7699a8541b9f03c01065023dab,LOCKED,CLEAN,296251,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9967192260508259, 0.9895984459365987, 0.9704195562914006, 0.8649976186226644, -0.06656555708782724, -0.20761250478049564, 0.14641341246310371] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0] (no teacher forcing)"
E24_static_vs_dynamic_paired,0xA304,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.995803,0.982096,0.980620,0.970868,0.000000,0.000350,0.090181,1.000000,0.999977,0.000000,0,80,0,24,0b87765bb497b891864001b67e135909889f5b380b4112bb55cab33ffda97d00,LOCKED,CLEAN,268800,NULL,true,"delta_mean=0.0137 median=0.0141 std=0.0075 bootstrap95%=[0.0111,0.0169] effect≈1.828"
E25_central_experience_cdt_cycle,0x415F,6dc63e8,scaling,MODE_2_DYNAMIC_FIELD,0.984712,0.994108,0.982858,0.961893,0.000000,0.001274,0.155277,1.000000,0.999917,-0.010385,0,80,20,24,ac60665334c69a0cfbd214617515e2200a737834b5ebb3a5984fb5f60d6b654e,LOCKED,CLEAN,296249,NULL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.985 without=0.995 gain=-0.010; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xADE2,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.929882,0.988179,0.929548,0.964991,0.000000,0.005843,0.374185,1.000000,0.999847,-0.028502,0,80,20,24,7fd8d473672d30bedd952b6e7cb6c5809d7a1ace3c54d2e8b5e576ce9341cb38,LOCKED,CLEAN,296314,NULL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.930 C1=0.930 C2=0.901 C3=0.951 C4=0.900 C5=0.955 C6=0.941; gain=-0.029; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xA304,6dc63e8,transfer_translation,MODE_2_DYNAMIC_FIELD,0.995913,0.995516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,f9611732c0329d38cb18d704d3a84a9cec9a24dc226f5a047ab07ec68f783e52,LOCKED,CLEAN,268800,NULL,true,"B1=0.996 B2=0.993 B3=0.971; targets never in consolidation"
E28_continual_forgetting,0xA304,6dc63e8,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.994142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,537600,PARTIAL,true,"R1..R4 retention [0.987873407821411, 0.9913191901743845, 0.9984832368287289, 0.9988941098940742] forgetting=-0.011; CDT regularity replay"
E29_causal_intervention,0xA304,6dc63e8,,,0.988833,0.980120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,248340b1e90a4de788d9a2b741d69ddd239fb5ceba6ade273a81a1daca875281,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.989 targeted=0.934 random=0.988 rollback=0.989; drop_t=0.055 drop_r=0.001 rollback_ok=true"
E30_serialize_reload_persistence,0xA304,6dc63e8,,,0.986659,0.972858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,54049fc8fe526b117157389eaa6b44b94607ba8b3dc199abab6f94c796833f7d,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.987 P1(enc+dyn)=0.987 P2(dyn+fresh_enc)=0.712 P3(cdt_stats)=0.973; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xA305,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xA305,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.968324,0.991426,0.982666,0.987178,0.000000,0.002640,0.241635,1.000000,0.999963,0.000000,0,80,20,24,6b9a7b547d1fa99ea3af76c5e1d21d91d83bb359f55797c289d42d56bbaeee65,LOCKED,CLEAN,296350,NULL,true,"continuous T; X_new/B_new outside train; MSE=0.0026 rel=0.2416 energy=1.0000 stab=1.0000; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xA3C5,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.917733,0.979874,0.967685,0.950640,0.000000,0.006856,0.404686,1.000000,0.999699,-0.010397,0,80,20,24,42af1615250d92c6852377c31591f21583646a09a2e11b596a98fccd66ab3c94,LOCKED,CLEAN,296283,NULL,true,"C0=0.918 C1=0.918 C2=0.907 C3=0.980 C4=0.957 C5=0.948 C6=0.969; gain=-0.010; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xAD1C,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.932264,0.990366,0.974407,0.960700,0.000000,0.005645,0.337732,1.000000,0.999924,0.000000,0,80,20,24,78f2d24ea4c83c97b457191709c71b43c5ed2164264ea5764d9b5b63d5968db5,LOCKED,CLEAN,296348,NEGATIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xA305,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.994975,0.999547,0.986238,0.986158,0.000000,0.000419,0.093500,1.000000,0.999871,0.000000,0,80,20,24,f2e388cdc2a8ab764ebd5728e95d18183a3c40e99b0fcef35d5f385b575966db,LOCKED,CLEAN,296350,PARTIAL,true,"rule_cos=0.995 traj_cos=0.995 anti_cos=0.835; antimem_drop=0.160"
E21_interpolation_vs_extrapolation,0xA305,6dc63e8,translation_param,MODE_2_DYNAMIC_FIELD,0.984715,0.993294,0.989634,0.963680,0.000000,0.001274,0.174196,1.000000,0.999985,0.000000,0,108,20,24,a6465b919c9deeecd5229636f55cda02fe5556b55ef77990e8234ebd309e1398,LOCKED,CLEAN,399974,NULL,true,"interp_cos=0.984 extrap_cos=0.985 (dx denser curriculum; action geom-norm +0.25; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xA305,6dc63e8,compose,MODE_2_DYNAMIC_FIELD,0.936543,0.941313,0.883668,0.820614,0.000000,0.009032,0.465389,1.000000,0.999979,0.000000,0,120,0,24,1b52fa676c33723756c21693f55b239529ea28e830f4fb916bfc440e0c4ab4d1,LOCKED,CLEAN,444440,NULL,true,"seq-oracle compose RQM-OFF cos=0.937 static=0.941 step1=0.992; single-shot compose action cos=0.892; controls linear=0.884 nn=0.821 table=0.000"
E23_rollout_no_teacher_forcing,0xA305,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,-0.301841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.772413,0.000000,0,80,0,24,157a83c4a05d416da9b70228dc3c5a6a949c336b9ba69f8c68eb223aaab7ebd8,LOCKED,CLEAN,296283,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9984128808084689, 0.9934949959614762, 0.9685291801331598, 0.7724126539757318, 0.2820575554240311, -0.3528896492910892, -0.30184141992029484] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0] (no teacher forcing)"
E24_static_vs_dynamic_paired,0xA305,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.990985,0.974854,0.982286,0.969446,0.000000,0.000751,0.131360,1.000000,0.999924,0.000000,0,80,0,24,1ccb462750d10322126c51fd59af8882885792bace47106707247d90d9059cd6,LOCKED,CLEAN,268800,NULL,true,"delta_mean=0.0161 median=0.0122 std=0.0120 bootstrap95%=[0.0115,0.0213] effect≈1.342"
E25_central_experience_cdt_cycle,0x415E,6dc63e8,scaling,MODE_2_DYNAMIC_FIELD,0.995982,0.998486,0.994349,0.987317,0.000000,0.000335,0.087799,1.000000,0.999920,0.000166,0,80,20,24,e1f3a74256c8a7059573ccb2fc97f2c7b12a5442a0b9d788624f59a5fe2f3fe6,LOCKED,CLEAN,296315,NULL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.996 without=0.996 gain=0.000; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xADE3,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.808073,0.885625,0.794880,0.703383,0.000000,0.015994,0.619080,1.000000,0.999905,0.005335,0,80,20,24,4bb50638c48c8f253514e26401dc417586d4af50205a77a1d5e67ea65868509a,LOCKED,CLEAN,296339,NULL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.808 C1=0.808 C2=0.813 C3=0.881 C4=0.908 C5=0.944 C6=0.924; gain=0.005; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xA305,6dc63e8,transfer_translation,MODE_2_DYNAMIC_FIELD,0.993430,0.996283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,5555e477794df9108253812a860e30aeb9f50545028e63db672decd6d9935120,LOCKED,CLEAN,268800,NULL,true,"B1=0.993 B2=0.984 B3=0.994; targets never in consolidation"
E28_continual_forgetting,0xA305,6dc63e8,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.997421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,537600,PARTIAL,true,"R1..R4 retention [0.9957630311238574, 0.9954994623722414, 0.9995024774092567, 0.9989178697127187] forgetting=-0.003; CDT regularity replay"
E29_causal_intervention,0xA305,6dc63e8,,,0.984981,0.989404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,19a1d151ed3beb078fab36d74bdaf47728a87acb85ccf57040d87ae3135f6ad1,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.985 targeted=0.873 random=0.979 rollback=0.985; drop_t=0.112 drop_r=0.006 rollback_ok=true"
E30_serialize_reload_persistence,0xA305,6dc63e8,,,0.989527,0.993867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,9cba1f04453a4a1ca4ce78bf6aab6940cee77a1a6af43ce77fc134c916d07a7b,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.990 P1(enc+dyn)=0.990 P2(dyn+fresh_enc)=0.674 P3(cdt_stats)=0.994; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xA306,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xA306,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.981893,0.988123,0.987280,0.973104,0.000000,0.001509,0.164033,1.000000,0.999910,0.000000,0,80,20,24,a0bd4918e9486ca9308e6b0c5c114054a656d1bce5a0337de2384d87c03f3b85,LOCKED,CLEAN,296371,NULL,true,"continuous T; X_new/B_new outside train; MSE=0.0015 rel=0.1640 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xA3C6,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.979138,0.983145,0.983980,0.984824,0.000000,0.001738,0.201525,1.000000,0.999842,0.002474,0,80,20,24,1bcf72a6ab367827ff1b8eda6c923df6bfa0bcd5d066e298ea7748ad302e3c3e,LOCKED,CLEAN,296302,NULL,true,"C0=0.979 C1=0.979 C2=0.982 C3=0.923 C4=0.947 C5=0.912 C6=0.971; gain=0.002; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xAD1F,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.970934,0.991614,0.967582,0.966848,0.000000,0.002422,0.237903,1.000000,0.999949,0.000000,0,80,20,24,e1f418bf27b959fbce316a83d624df701cdb88f12d2f3341485021e728e8b10e,LOCKED,CLEAN,296287,NULL,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xA306,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.980833,0.999588,0.988479,0.967605,0.000000,0.001597,0.191242,1.000000,0.999843,0.000000,0,80,20,24,501d04edaa3b2bc116fe72bd075885504a0751be04db67e8a45c5cd11fdf0874,LOCKED,CLEAN,296371,PARTIAL,true,"rule_cos=0.981 traj_cos=0.999 anti_cos=0.965; antimem_drop=0.016"
E21_interpolation_vs_extrapolation,0xA306,6dc63e8,translation_param,MODE_2_DYNAMIC_FIELD,0.984736,0.995077,0.986815,0.986626,0.000000,0.001272,0.173848,1.000000,0.999964,0.000000,0,108,20,24,f81d39c1a0c0e0965294ebba21f0c7c21b7672b7bd85c205bd0bde9553faee63,LOCKED,CLEAN,400009,NULL,true,"interp_cos=0.992 extrap_cos=0.985 (dx denser curriculum; action geom-norm +0.25; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xA306,6dc63e8,compose,MODE_2_DYNAMIC_FIELD,0.966535,0.970637,0.935408,0.880576,0.000000,0.003362,0.283527,1.000000,0.999968,0.000000,0,120,0,24,efd0984badd665a546ab7b13eeb74f1ea5108d46ed30fb83e08a77d79569c39d,LOCKED,CLEAN,444444,NULL,true,"seq-oracle compose RQM-OFF cos=0.967 static=0.971 step1=0.993; single-shot compose action cos=0.960; controls linear=0.935 nn=0.881 table=0.000"
E23_rollout_no_teacher_forcing,0xA306,6dc63e8,translation,MODE_2_DYNAMIC_FIELD,0.732924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.920036,0.000000,0,80,0,24,98a66b3d86140ecec479a14690b7d4eaac8df2387f9e936ece6b4d4e69ede6de,LOCKED,CLEAN,296302,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.996558194441255, 0.986958743776742, 0.963354079304974, 0.9200355852488119, 0.8487577053019891, 0.8493578201233851, 0.7329236936585303] energy [1.0, 1.0, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0] (no teacher forcing)"
E24_static_vs_dynamic_paired,0xA306,6dc63e8,,MODE_2_DYNAMIC_FIELD,0.986910,0.978854,0.974992,0.973820,0.000000,0.001091,0.160580,1.000000,0.999902,0.000000,0,80,0,24,72497a512862fa3a62ba8273033ed7363bf2f22b800a0e2ccadb95f6c66d229a,LOCKED,CLEAN,268800,NULL,true,"delta_mean=0.0081 median=0.0045 std=0.0079 bootstrap95%=[0.0054,0.0111] effect≈1.020"
E25_central_experience_cdt_cycle,0x415D,6dc63e8,scaling,MODE_2_DYNAMIC_FIELD,0.986810,0.997718,0.989285,0.982329,0.000000,0.001099,0.160379,1.000000,0.999906,-0.004325,0,80,20,24,d40f0514ff52600796a78e9c635d51f4cf50b5a44e61e6cb24fddd7fa2f2befc,LOCKED,CLEAN,296328,NULL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.987 without=0.991 gain=-0.004; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xADE0,6dc63e8,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.939706,0.967076,0.941154,0.947696,0.000000,0.005024,0.345843,1.000000,0.999917,0.014769,0,80,20,24,6b0064613313fe2ba00dafc35fa208e6416d34160ca0378aff613720ecf918eb,LOCKED,CLEAN,296353,NULL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.940 C1=0.940 C2=0.954 C3=0.939 C4=0.901 C5=0.879 C6=0.787; gain=0.015; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xA306,6dc63e8,transfer_translation,MODE_2_DYNAMIC_FIELD,0.994803,0.995533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,3013cf4ccc8c411e84ef3d1a40c093b038dcbb7ce0c613ffe0be952cb4274bcd,LOCKED,CLEAN,268800,NULL,true,"B1=0.995 B2=0.989 B3=0.990; targets never in consolidation"
E28_continual_forgetting,0xA306,6dc63e8,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.996687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,537600,PARTIAL,true,"R1..R4 retention [0.9927671618700787, 0.9965128277938985, 0.9989449478668336, 0.9985243422154687] forgetting=-0.006; CDT regularity replay"
E29_causal_intervention,0xA306,6dc63e8,,,0.993462,0.984090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,eda93405b1a129a6affb19cf11c15b245fa74c08dbb41e8a2b6dc2d2df7e07e5,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.993 targeted=0.963 random=0.994 rollback=0.993; drop_t=0.031 drop_r=-0.000 rollback_ok=true"
