experiment,seed,commit,rule,mode,cos_dyn,cos_static,cos_linear,cos_nn,cos_table,mse,rel_err,energy,stability,experience_gain,leakage,train_n,dev_n,test_n,test_sha256,hyperparam_lock,contamination,steps,verdict,field_only,notes
FASE_A_cleanroom_field_only,0xB300,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB300,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.991027,0.696669,0.984972,0.971132,0.000000,0.000748,0.132750,1.000000,0.999977,0.000000,0,80,20,24,e751ff9e0e5d6d92ce276f7866a1b3c035da61a3a7787aacab4e216b339cbe18,LOCKED,CLEAN,1555597,POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0007 rel=0.1328 energy=1.0000 stab=1.0000; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3C0,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.427036,0.616636,0.698577,0.762624,0.000000,0.047747,1.065723,1.000000,0.999914,-0.236105,0,80,20,24,07a061ce993a9d57507bf261ab45df60259f63a99aa5ecc3b029db1f1e4e5284,LOCKED,CLEAN,1751614,PARTIAL,true,"C0=0.427 C1=0.427 C2=0.191 C3=0.522 C4=0.224 C5=0.560 C6=0.484; gain=-0.236; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD19,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.844481,0.609426,0.392206,0.679650,0.000000,0.012960,0.551371,1.000000,0.999466,0.000000,0,80,20,24,1dd04456ae51bb5e56fdc4ba1399e0a535a170d68cca63ddecc3005b2e3540b1,LOCKED,CLEAN,1523325,PARTIAL,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB300,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.991592,0.991279,0.928134,0.929831,0.000000,0.000701,0.125133,1.000000,0.999913,0.000000,0,80,20,24,ae73490030526a56ec5cef1dac20bbab2c4848ffdf6e65a3f3c9a7f227db38fe,LOCKED,CLEAN,1745816,PARTIAL,true,"rule_cos=0.992 traj_cos=0.983 anti_cos=0.919; antimem_drop=0.072"
E21_interpolation_vs_extrapolation,0xB300,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.940159,0.269024,0.851578,0.690049,0.000000,0.004987,0.338580,1.000000,0.999800,0.000000,0,108,20,24,619457aeaba87c41a39e590d40eca3e867801131f1425b16cef60750f3014f1e,LOCKED,CLEAN,1932248,STRONG_POSITIVE,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.993 extrap_cos=0.940 static_rel=0.269 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB300,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.658635,0.571588,0.677151,0.470516,0.000000,4.270553,0.823308,1.000000,0.999984,0.000000,0,120,0,24,9186abb14354eb41f669b30bc43b732714a126a6e9a92b10959188e5a71ce887,LOCKED,CLEAN,2170047,NULL,true,"v3.7 mid-agree-gated hop2|shot(0/24) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.659 static_rel=0.572 step1=0.730 pt_err=4.271; oracle-mid=0.591; soft-hybrid-diag=0.604; single-shot=0.659; linear=0.677 nn=0.471 table=0.000"
E23_rollout_no_teacher_forcing,0xB300,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.428940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.734622,0.000000,0,80,0,24,b3610b79c95271804375362ff1db256a7f77cd061da2d4420242e21b03459b77,LOCKED,CLEAN,1447298,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9971541479110595, 0.9883068568635135, 0.9430200614720561, 0.7346221443157702, 0.41723902467368124, 0.42016260977339887, 0.4289404355869677] energy [1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 0.9999999999999999, 0.9999999999999999] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB300,ce282a2,,MODE_2_DYNAMIC_FIELD,0.992467,0.433685,0.883453,0.829062,0.000000,0.000628,0.122205,1.000000,0.999916,0.000000,0,80,0,24,6d92c6fd4ffe124dcda895639d4c43332a990fdfc27f7daa4887748a522ff5d5,LOCKED,CLEAN,1556309,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.5588 median=0.5747 std=0.3059 bootstrap95%=[0.4311,0.6955] effect≈1.827; static=NO_ACTION"
E25_central_experience_cdt_cycle,0x515B,ce282a2,scaling,MODE_2_DYNAMIC_FIELD,0.607118,0.342708,0.477072,0.273517,0.000000,0.032740,0.858239,1.000000,0.999785,-0.274401,0,80,20,24,2ac09ace3a9353b981ca1109280fe09400d5226c5620b6cff29b0a61792acd5d,LOCKED,CLEAN,1751837,PARTIAL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.607 without=0.882 gain=-0.274; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xBDE6,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.572855,0.507332,0.596259,0.616158,0.000000,0.035595,0.849432,1.000000,0.999753,-0.353842,0,80,20,24,b49a3052dbb212e56828c500c6f7324da85243eb866f6cfe6e6783a19f267685,LOCKED,CLEAN,1738820,PARTIAL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.573 C1=0.573 C2=0.219 C3=0.269 C4=0.425 C5=0.271 C6=0.513; gain=-0.354; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xB300,ce282a2,transfer_translation,MODE_2_DYNAMIC_FIELD,0.945308,0.710012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,7d8e1325fe55f6b5fb70f47c33bb65271d521e47e6cdee4c62f8a45c28a5fce4,LOCKED,CLEAN,1179142,STRONG_POSITIVE,true,"B1=0.945 B2=0.862 B3=0.980; targets never in consolidation"
E28_continual_forgetting,0xB300,ce282a2,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.977128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,2432181,PARTIAL,true,"R1..R4 retention [0.9953339329769947, 0.9135290833845439, 0.9997602478623708, 0.9998887173357999] forgetting=-0.005; CDT regularity replay"
E29_causal_intervention,0xB300,ce282a2,,,0.971995,0.987500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,57f3df83253e226eabc6f5a3e8805e0f815b8a39fc43222ef31f47ccedb29d5b,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.972 targeted=0.761 random=0.973 rollback=0.972; drop_t=0.211 drop_r=-0.001 rollback_ok=true"
E30_serialize_reload_persistence,0xB300,ce282a2,,,0.986849,0.966680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,eaa906de8a00de94161ed3c63d3b4e00ff584dba0e1dc6b75695edd1628a111e,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.987 P1(enc+dyn)=0.987 P2(dyn+fresh_enc)=0.654 P3(cdt_stats)=0.967; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xB301,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB301,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.931584,0.661441,0.940476,0.898268,0.000000,0.005701,0.365543,1.000000,0.999851,0.000000,0,80,20,24,3e637d1e20c109ad3ba0dea7b38540326d7da14edf0da1f73d56a5e2e8cf52b5,LOCKED,CLEAN,1494658,STRONG_POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0057 rel=0.3655 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3C1,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.350770,0.504707,-0.110504,-0.123138,0.000000,0.054103,1.108867,1.000000,0.999968,0.333340,0,80,20,24,79819b86980454449eba41f0883888512d34d6a8ed2363980e92e32d5720413b,LOCKED,CLEAN,1738644,PARTIAL,true,"C0=0.351 C1=0.351 C2=0.684 C3=0.617 C4=0.576 C5=0.585 C6=0.489; gain=0.333; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD18,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.937050,0.439000,0.863546,0.829913,0.000000,0.005246,0.352783,1.000000,0.999898,0.000000,0,80,20,24,8d4fde4625e6924829b686dfb954862fab20a7d45c6e1e7f04e1b53d22c07b08,LOCKED,CLEAN,1551400,STRONG_POSITIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB301,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.990416,0.990069,0.935053,0.882612,0.000000,0.000799,0.137824,1.000000,0.999907,0.000000,0,80,20,24,43a04f23fe22b335af6d437828a4fd42e1c14d0884c92db5d8c9d1e7d0040b93,LOCKED,CLEAN,1750610,PARTIAL,true,"rule_cos=0.990 traj_cos=0.997 anti_cos=0.989; antimem_drop=0.001"
E21_interpolation_vs_extrapolation,0xB301,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.985186,0.495338,0.819982,0.791787,0.000000,0.001235,0.169896,1.000000,0.999805,0.000000,0,108,20,24,050a7fb9ee12befd31c515e38dda4bdd08db60c7b2ff0ea2e9c3e535a6f0cc07,LOCKED,CLEAN,1939054,STRONG_POSITIVE,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.994 extrap_cos=0.985 static_rel=0.495 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB301,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.715498,0.402308,0.943525,0.895556,0.000000,3.109716,0.753481,1.000000,0.999986,0.000000,0,120,0,24,9766d9b3d0879f8bfba53f2234bddd6cbb7f8903f800182a5ace06851b2e8df0,LOCKED,CLEAN,2148632,PARTIAL,true,"v3.7 mid-agree-gated hop2|shot(0/24) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.715 static_rel=0.402 step1=0.815 pt_err=3.110; oracle-mid=0.591; soft-hybrid-diag=0.563; single-shot=0.715; linear=0.944 nn=0.896 table=0.000"
E23_rollout_no_teacher_forcing,0xB301,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.869375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.551536,0.000000,0,80,0,24,6217bceaff4d23885585c21427329cbd02b3a245b37acb6dc2e47634802126c0,LOCKED,CLEAN,1444874,POSITIVE,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9957719248346253, 0.9842883306514322, 0.9304385047448229, 0.5515357126087576, 0.13705881154700938, 0.7969814674283594, 0.8693754532186508] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB301,ce282a2,,MODE_2_DYNAMIC_FIELD,0.985879,0.607553,0.947016,0.888474,0.000000,0.001177,0.167372,1.000000,0.999971,0.000000,0,80,0,24,c344a27232a6935c508a579e30e6f41e5af51e96ebad1042ed9da1b324a8afb4,LOCKED,CLEAN,1565474,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.3783 median=0.3305 std=0.1905 bootstrap95%=[0.3088,0.4540] effect≈1.986; static=NO_ACTION"
